filename,class_id,class_name,has_enemy,x_center,y_center,width,height,video_id,frame_idx,timestamp,confidence,auto_labeled,bbox_source,aug_type
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000000_cea4a646_aug_original.png,0,enemy,1,0.564996,0.493259,0.091759,0.275971,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],0,0.000000,1.0000,False,manual_box,original
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000000_cea4a646_aug_original.png,1,player,1,0.388700,0.710151,0.162277,0.579699,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],0,0.000000,1.0000,False,manual_box,original
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000000_cea4a646_aug_photo_exposure.png,0,enemy,1,0.564996,0.493259,0.091759,0.275971,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],0,0.000000,1.0000,False,manual_box,photo_exposure
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000000_cea4a646_aug_photo_exposure.png,1,player,1,0.388700,0.710151,0.162277,0.579699,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],0,0.000000,1.0000,False,manual_box,photo_exposure
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000000_cea4a646_aug_photo_gameplay.png,0,enemy,1,0.564996,0.493259,0.091759,0.275971,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],0,0.000000,1.0000,False,manual_box,photo_gameplay
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000000_cea4a646_aug_photo_gameplay.png,1,player,1,0.388700,0.710151,0.162277,0.579699,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],0,0.000000,1.0000,False,manual_box,photo_gameplay
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000000_cea4a646_aug_affine_mild.png,0,enemy,1,0.479536,0.549744,0.097230,0.285503,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],0,0.000000,1.0000,False,manual_box,affine_mild
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000000_cea4a646_aug_affine_mild.png,1,player,1,0.661206,0.725485,0.173456,0.549030,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],0,0.000000,1.0000,False,manual_box,affine_mild
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000015_358cf771_aug_original.png,1,player,1,0.387850,0.707772,0.160578,0.584456,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],15,0.500000,1.0000,False,manual_box,original
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000015_358cf771_aug_original.png,0,enemy,1,0.833050,0.695480,0.330501,0.594766,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],15,0.500000,1.0000,False,manual_box,original
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000015_358cf771_aug_photo_exposure.png,1,player,1,0.387850,0.707772,0.160578,0.584457,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],15,0.500000,1.0000,False,manual_box,photo_exposure
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000015_358cf771_aug_photo_exposure.png,0,enemy,1,0.833050,0.695480,0.330501,0.594766,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],15,0.500000,1.0000,False,manual_box,photo_exposure
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000015_358cf771_aug_photo_gameplay.png,1,player,1,0.387850,0.707772,0.160578,0.584457,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],15,0.500000,1.0000,False,manual_box,photo_gameplay
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000015_358cf771_aug_photo_gameplay.png,0,enemy,1,0.833050,0.695480,0.330501,0.594766,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],15,0.500000,1.0000,False,manual_box,photo_gameplay
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000015_358cf771_aug_affine_mild.png,1,player,1,0.570586,0.689053,0.181503,0.580345,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],15,0.500000,1.0000,False,manual_box,affine_mild
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000015_358cf771_aug_affine_mild.png,0,enemy,1,0.142094,0.709390,0.284188,0.581221,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],15,0.500000,1.0000,False,manual_box,affine_mild
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000015_358cf771_aug_retarget_edge.png,1,player,1,0.474800,0.512292,0.160578,0.584456,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],15,0.500000,1.0000,False,manual_box,retarget_edge
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000015_358cf771_aug_retarget_edge.png,0,enemy,1,0.877375,0.500000,0.245250,0.594766,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],15,0.500000,1.0000,False,manual_box,retarget_edge
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000030_0525d1e4_aug_original.png,1,player,1,0.370433,0.710944,0.175021,0.578113,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],30,1.000000,1.0000,False,manual_box,original
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000030_0525d1e4_aug_photo_exposure.png,1,player,1,0.370433,0.710944,0.175021,0.578112,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],30,1.000000,1.0000,False,manual_box,photo_exposure
