filename,class_id,class_name,has_enemy,x_center,y_center,width,height,video_id,frame_idx,timestamp,confidence,auto_labeled,bbox_source,aug_type
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000000.png,0,enemy,1,0.564996,0.493259,0.091759,0.275971,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],0,0.000000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000000.png,1,player,1,0.388700,0.710151,0.162277,0.579699,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],0,0.000000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000015.png,1,player,1,0.387850,0.707772,0.160578,0.584457,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],15,0.500000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000015.png,0,enemy,1,0.833050,0.695480,0.330501,0.594766,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],15,0.500000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000030.png,1,player,1,0.370433,0.710944,0.175021,0.578113,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],30,1.000000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000045.png,1,player,1,0.380204,0.727597,0.237043,0.544806,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],45,1.500000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000060.png,1,player,1,0.373832,0.753767,0.198811,0.492466,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],60,2.000000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000075.png,1,player,1,0.390824,0.662966,0.214104,0.371134,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],75,2.500000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000090.png,1,player,1,0.395072,0.706582,0.242991,0.477399,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],90,3.000000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000105.png,1,player,1,0.330501,0.735527,0.231096,0.528945,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000105.png,0,enemy,1,0.429907,0.475813,0.039082,0.139572,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000105.png,0,enemy,1,0.748938,0.472641,0.087511,0.133228,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],105,3.500000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000120.png,0,enemy,1,0.262107,0.517843,0.092608,0.169707,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000120.png,0,enemy,1,0.615973,0.321967,0.066270,0.161776,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000120.png,0,enemy,1,0.793968,0.521015,0.055225,0.128469,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000120.png,0,enemy,1,0.844945,0.269627,0.055225,0.171293,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000120.png,1,player,1,0.405692,0.722046,0.204758,0.555908,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],120,4.000000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000135.png,1,player,1,0.386151,0.551943,0.158879,0.406027,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],135,4.500000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000150.png,1,player,1,0.398046,0.674068,0.191164,0.577320,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],150,5.000000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000165.png,1,player,1,0.395497,0.717684,0.179269,0.556701,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],165,5.500000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000180.png,1,player,1,0.398046,0.695480,0.196262,0.547185,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],180,6.000000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000195.png,1,player,1,0.406542,0.659001,0.180969,0.597938,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],195,6.500000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000210.png,1,player,1,0.385726,0.708565,0.225998,0.582871,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],210,7.000000,1.0000,False,manual_box,
Federico_sammelt_i_tried_the_new_season_[C-SDrECvTa4]_000210.png,0,enemy,1,0.115123,0.354481,0.031436,0.084060,Federico_sammelt__i_tried_the_new_season [C-SDrECvTa4],210,7.000000,1.0000,False,manual_box,
