filename,class_id,class_name,has_enemy,x_center,y_center,width,height,video_id,frame_idx,timestamp,confidence,auto_labeled,bbox_source,aug_type
Sins_Fortnite_Montage [e28vBeZ382U]_000015.png,1,player,1,0.367808,0.824987,0.219956,0.350027,Sins_Fortnite_Montage [e28vBeZ382U],15,0.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000030.png,1,player,1,0.412236,0.757902,0.167516,0.484196,Sins_Fortnite_Montage [e28vBeZ382U],30,1.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000030.png,0,enemy,1,0.425346,0.322750,0.163146,0.356293,Sins_Fortnite_Montage [e28vBeZ382U],30,1.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000045.png,1,player,1,0.418063,0.763120,0.195193,0.473760,Sins_Fortnite_Montage [e28vBeZ382U],45,1.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000045.png,0,enemy,1,0.534960,0.719294,0.181355,0.523258,Sins_Fortnite_Montage [e28vBeZ382U],45,1.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000060.png,1,player,1,0.434086,0.760138,0.262200,0.479723,Sins_Fortnite_Montage [e28vBeZ382U],60,2.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000075.png,1,player,1,0.414785,0.789954,0.262928,0.420093,Sins_Fortnite_Montage [e28vBeZ382U],75,2.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000090.png,1,player,1,0.431537,0.703489,0.193008,0.593021,Sins_Fortnite_Montage [e28vBeZ382U],90,3.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000105.png,1,player,1,0.427167,0.708707,0.168245,0.582586,Sins_Fortnite_Montage [e28vBeZ382U],105,3.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000105.png,0,enemy,1,0.537509,0.492698,0.085943,0.314551,Sins_Fortnite_Montage [e28vBeZ382U],105,3.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000120.png,1,player,1,0.439548,0.688733,0.233795,0.539657,Sins_Fortnite_Montage [e28vBeZ382U],120,4.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000135.png,1,player,1,0.407138,0.695290,0.224326,0.609420,Sins_Fortnite_Montage [e28vBeZ382U],135,4.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000150.png,1,player,1,0.386016,0.729578,0.203933,0.540845,Sins_Fortnite_Montage [e28vBeZ382U],150,5.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000165.png,1,player,1,0.409323,0.707216,0.278223,0.585568,Sins_Fortnite_Montage [e28vBeZ382U],165,5.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000180.png,1,player,1,0.432265,0.707216,0.235251,0.585568,Sins_Fortnite_Montage [e28vBeZ382U],180,6.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000195.png,1,player,1,0.416242,0.683364,0.168245,0.633272,Sins_Fortnite_Montage [e28vBeZ382U],195,6.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000195.png,0,enemy,1,0.544064,0.515059,0.100510,0.228087,Sins_Fortnite_Montage [e28vBeZ382U],195,6.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000210.png,1,player,1,0.418427,0.640283,0.165331,0.511332,Sins_Fortnite_Montage [e28vBeZ382U],210,7.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000210.png,0,enemy,1,0.538602,0.477045,0.111435,0.333931,Sins_Fortnite_Montage [e28vBeZ382U],210,7.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000225.png,1,player,1,0.438092,0.684855,0.219228,0.630290,Sins_Fortnite_Montage [e28vBeZ382U],225,7.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000240.png,1,player,1,0.375819,0.687091,0.324836,0.625818,Sins_Fortnite_Montage [e28vBeZ382U],240,8.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000255.png,1,player,1,0.417334,0.746721,0.201020,0.506557,Sins_Fortnite_Montage [e28vBeZ382U],255,8.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000270.png,1,player,1,0.410051,0.686346,0.168973,0.627309,Sins_Fortnite_Montage [e28vBeZ382U],270,9.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000270.png,0,enemy,1,0.538966,0.537421,0.115076,0.263865,Sins_Fortnite_Montage [e28vBeZ382U],270,9.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000285.png,1,player,1,0.420976,0.684855,0.147123,0.630290,Sins_Fortnite_Montage [e28vBeZ382U],285,9.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000300.png,1,player,1,0.408230,0.725851,0.184268,0.548298,Sins_Fortnite_Montage [e28vBeZ382U],300,10.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000315.png,1,player,1,0.218500,0.716906,0.378733,0.566188,Sins_Fortnite_Montage [e28vBeZ382U],315,10.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000330.png,1,player,1,0.396577,0.763865,0.273125,0.472269,Sins_Fortnite_Montage [e28vBeZ382U],330,11.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000330.png,0,enemy,1,0.500000,0.351820,0.051712,0.155039,Sins_Fortnite_Montage [e28vBeZ382U],330,11.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000345.png,1,player,1,0.410415,0.761629,0.207575,0.476742,Sins_Fortnite_Montage [e28vBeZ382U],345,11.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000345.png,0,enemy,1,0.492717,0.424122,0.061908,0.171438,Sins_Fortnite_Montage [e28vBeZ382U],345,11.500000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000360.png,1,player,1,0.418791,0.723615,0.198106,0.552771,Sins_Fortnite_Montage [e28vBeZ382U],360,12.000000,1.0000,False,manual_box,
Sins_Fortnite_Montage [e28vBeZ382U]_000375.png,1,player,1,0.402768,0.793681,0.186453,0.412639,Sins_Fortnite_Montage [e28vBeZ382U],375,12.500000,1.0000,False,manual_box,
