filename,class_id,class_name,has_enemy,x_center,y_center,width,height,video_id,frame_idx,timestamp,confidence,auto_labeled,bbox_source,aug_type
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000014.png,1,player,1,0.321194,0.711689,0.340859,0.576623,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],14,0.466666,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000029.png,0,enemy,1,0.536781,0.490461,0.064093,0.101372,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],29,0.966666,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000029.png,1,player,1,0.392571,0.735541,0.189366,0.528918,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],29,0.966666,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000030.png,1,player,1,0.394392,0.754327,0.171158,0.474063,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],30,1.000000,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000291.png,0,enemy,1,0.586672,0.695442,0.057538,0.201253,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],291,9.700000,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000291.png,1,player,1,0.398762,0.702895,0.207575,0.565000,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],291,9.700000,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000329.png,0,enemy,1,0.593591,0.643265,0.117990,0.210198,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],329,10.966666,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000329.png,1,player,1,0.390022,0.689327,0.230881,0.621346,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],329,10.966666,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000330.png,0,enemy,1,0.576839,0.587361,0.120903,0.313060,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],330,11.000000,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000330.png,1,player,1,0.380918,0.716312,0.218500,0.556055,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],330,11.000000,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000344.png,0,enemy,1,0.497451,0.588852,0.117990,0.345857,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],344,11.466666,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000344.png,1,player,1,0.325564,0.644010,0.225783,0.706622,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],344,11.466666,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000445.png,0,enemy,1,0.499272,0.336913,0.083758,0.223615,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],445,14.833333,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000445.png,1,player,1,0.394028,0.727342,0.168973,0.545317,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],445,14.833333,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000561.png,0,enemy,1,0.640932,0.488225,0.115076,0.332440,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],561,18.700000,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000562.png,0,enemy,1,0.624909,0.507605,0.131100,0.317533,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],562,18.733333,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000563.png,0,enemy,1,0.621631,0.513568,0.108521,0.242995,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],563,18.766666,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000564.png,0,enemy,1,0.545885,0.582143,0.096868,0.302625,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],564,18.800000,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000565.png,0,enemy,1,0.491260,0.573199,0.102695,0.240013,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],565,18.833333,1.0000,False,manual_box,
Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI]_000566.png,0,enemy,1,0.495630,0.572453,0.099782,0.229578,Meet_Me_Halfway_Fortnite_Montage [DaYwUBhLTBI],566,18.866666,1.0000,False,manual_box,
