filename,class_id,class_name,has_enemy,x_center,y_center,width,height,video_id,frame_idx,timestamp,confidence,auto_labeled,bbox_source,aug_type
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000553_057ae94e_aug_original.png,1,player,1,0.420517,0.663685,0.140586,0.303936,Party_Girl_Fortnite_Montage [uXGC9gKcheI],553,18.433333,1.0000,False,manual_box,original
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000553_057ae94e_aug_original.png,0,enemy,1,0.639096,0.460877,0.087928,0.238728,Party_Girl_Fortnite_Montage [uXGC9gKcheI],553,18.433333,1.0000,False,manual_box,original
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000554_1161f79c_aug_original.png,1,player,1,0.434923,0.662027,0.143567,0.302830,Party_Girl_Fortnite_Montage [uXGC9gKcheI],554,18.466666,1.0000,False,manual_box,original
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000554_1161f79c_aug_original.png,0,enemy,1,0.649528,0.448719,0.074019,0.205571,Party_Girl_Fortnite_Montage [uXGC9gKcheI],554,18.466666,1.0000,False,manual_box,original
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000577_35bc4403_aug_original.png,1,player,1,0.447839,0.750885,0.141580,0.498230,Party_Girl_Fortnite_Montage [uXGC9gKcheI],577,19.233333,1.0000,False,manual_box,original
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000577_35bc4403_aug_brightness_0.7.png,1,player,1,0.447839,0.750885,0.141580,0.498230,Party_Girl_Fortnite_Montage [uXGC9gKcheI],577,19.233333,1.0000,False,manual_box,brightness_0.7
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000577_35bc4403_aug_brightness_1.3.png,1,player,1,0.447839,0.750885,0.141580,0.498230,Party_Girl_Fortnite_Montage [uXGC9gKcheI],577,19.233333,1.0000,False,manual_box,brightness_1.3
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000577_35bc4403_aug_noise.png,1,player,1,0.447839,0.750885,0.141580,0.498230,Party_Girl_Fortnite_Montage [uXGC9gKcheI],577,19.233333,1.0000,False,manual_box,noise
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000577_35bc4403_aug_flip.png,1,player,1,0.552161,0.750885,0.141580,0.498230,Party_Girl_Fortnite_Montage [uXGC9gKcheI],577,19.233333,1.0000,False,manual_box,flip
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000578_a77bc989_aug_original.png,1,player,1,0.433681,0.752543,0.137109,0.494914,Party_Girl_Fortnite_Montage [uXGC9gKcheI],578,19.266666,1.0000,False,manual_box,original
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000578_a77bc989_aug_brightness_0.7.png,1,player,1,0.433681,0.752543,0.137109,0.494914,Party_Girl_Fortnite_Montage [uXGC9gKcheI],578,19.266666,1.0000,False,manual_box,brightness_0.7
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000578_a77bc989_aug_brightness_1.3.png,1,player,1,0.433681,0.752543,0.137109,0.494914,Party_Girl_Fortnite_Montage [uXGC9gKcheI],578,19.266666,1.0000,False,manual_box,brightness_1.3
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000578_a77bc989_aug_noise.png,1,player,1,0.433681,0.752543,0.137109,0.494914,Party_Girl_Fortnite_Montage [uXGC9gKcheI],578,19.266666,1.0000,False,manual_box,noise
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000578_a77bc989_aug_zoom.png,1,player,1,0.521368,0.679552,0.177631,0.640896,Party_Girl_Fortnite_Montage [uXGC9gKcheI],578,19.266666,1.0000,False,manual_box,zoom
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000579_38dfe0d1_aug_original.png,1,player,1,0.439146,0.738175,0.155986,0.523650,Party_Girl_Fortnite_Montage [uXGC9gKcheI],579,19.300000,1.0000,False,manual_box,original
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000579_38dfe0d1_aug_noise.png,1,player,1,0.439146,0.738175,0.155986,0.523650,Party_Girl_Fortnite_Montage [uXGC9gKcheI],579,19.300000,1.0000,False,manual_box,noise
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000579_38dfe0d1_aug_flip.png,1,player,1,0.560854,0.738175,0.155986,0.523650,Party_Girl_Fortnite_Montage [uXGC9gKcheI],579,19.300000,1.0000,False,manual_box,flip
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000579_38dfe0d1_aug_shift.png,1,player,1,0.349678,0.728957,0.155986,0.523650,Party_Girl_Fortnite_Montage [uXGC9gKcheI],579,19.300000,1.0000,False,manual_box,shift
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000579_38dfe0d1_aug_zoom.png,1,player,1,0.511006,0.695945,0.181511,0.608110,Party_Girl_Fortnite_Montage [uXGC9gKcheI],579,19.300000,1.0000,False,manual_box,zoom
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000583_cac3c73b_aug_original.png,1,player,1,0.436165,0.742596,0.134128,0.514808,Party_Girl_Fortnite_Montage [uXGC9gKcheI],583,19.433333,1.0000,False,manual_box,original
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000583_cac3c73b_aug_original.png,0,enemy,1,0.366120,0.608976,0.036761,0.247569,Party_Girl_Fortnite_Montage [uXGC9gKcheI],583,19.433333,1.0000,False,manual_box,original
Party_Girl_Fortnite_Montage [uXGC9gKcheI]_000583_cac3c73b_aug_noise.png,1,player,1,0.436165,0.742596,0.134128,0.514808,Party_Girl_Fortnite_Montage [uXGC9gKcheI],583,19.433333,1.0000,False,manual_box,noise
