filename,class_id,class_name,has_enemy,x_center,y_center,width,height,video_id,frame_idx,timestamp,confidence,auto_labeled,bbox_source,aug_type
googlevideo_000011.png,1,player,1,0.388475,0.816646,0.214605,0.366709,googlevideo,11,0.366666,1.0000,False,manual_box,
googlevideo_000012.png,1,player,1,0.390462,0.807251,0.219573,0.385497,googlevideo,12,0.400000,1.0000,False,manual_box,
googlevideo_000028.png,1,player,1,0.377298,0.767463,0.148535,0.465073,googlevideo,28,0.933333,1.0000,False,manual_box,
googlevideo_000043.png,1,player,1,0.379533,0.751990,0.178838,0.496019,googlevideo,43,1.433333,1.0000,False,manual_box,
googlevideo_000073.png,1,player,1,0.364133,0.782384,0.180825,0.435232,googlevideo,73,2.433333,1.0000,False,manual_box,
googlevideo_000073.png,0,enemy,1,0.510184,0.481324,0.073522,0.206676,googlevideo,73,2.433333,1.0000,False,manual_box,
googlevideo_000103.png,1,player,1,0.341530,0.727675,0.349230,0.544649,googlevideo,103,3.433333,1.0000,False,manual_box,
googlevideo_000108.png,1,player,1,0.330353,0.742596,0.288127,0.514808,googlevideo,108,3.600000,1.0000,False,manual_box,
googlevideo_000113.png,1,player,1,0.380775,0.696177,0.219076,0.607647,googlevideo,113,3.766666,1.0000,False,manual_box,
googlevideo_000118.png,1,player,1,0.395926,0.723807,0.173870,0.552386,googlevideo,118,3.933333,1.0000,False,manual_box,
googlevideo_000123.png,1,player,1,0.393691,0.733202,0.156483,0.533597,googlevideo,123,4.099999,1.0000,False,manual_box,
googlevideo_000128.png,1,player,1,0.392449,0.738728,0.160954,0.522545,googlevideo,128,4.266666,1.0000,False,manual_box,
googlevideo_000138.png,1,player,1,0.359662,0.705131,0.185792,0.585767,googlevideo,138,4.600000,1.0000,False,manual_box,
googlevideo_000143.png,1,player,1,0.367859,0.697834,0.215102,0.604331,googlevideo,143,4.766666,1.0000,False,manual_box,
googlevideo_000148.png,1,player,1,0.397168,0.688440,0.232986,0.623120,googlevideo,148,4.933333,1.0000,False,manual_box,
googlevideo_000153.png,1,player,1,0.400894,0.706676,0.177844,0.586648,googlevideo,153,5.100000,1.0000,False,manual_box,
googlevideo_000158.png,1,player,1,0.404123,0.715518,0.141580,0.568964,googlevideo,158,5.266666,1.0000,False,manual_box,
googlevideo_000163.png,1,player,1,0.407104,0.676835,0.140586,0.646329,googlevideo,163,5.433333,1.0000,False,manual_box,
googlevideo_000168.png,1,player,1,0.398659,0.696729,0.140586,0.606542,googlevideo,168,5.600000,1.0000,False,manual_box,
googlevideo_000173.png,1,player,1,0.393194,0.698387,0.117735,0.603226,googlevideo,173,5.766666,1.0000,False,manual_box,
googlevideo_000173.png,0,enemy,1,0.502732,0.508401,0.040735,0.103891,googlevideo,173,5.766666,1.0000,False,manual_box,
googlevideo_000178.png,1,player,1,0.340537,0.635942,0.312469,0.728116,googlevideo,178,5.933333,1.0000,False,manual_box,
googlevideo_000183.png,1,player,1,0.328614,0.671862,0.230005,0.656276,googlevideo,183,6.100000,1.0000,False,manual_box,
googlevideo_000188.png,1,player,1,0.407352,0.682361,0.132141,0.635277,googlevideo,188,6.266666,1.0000,False,manual_box,
googlevideo_000193.png,1,player,1,0.403378,0.710544,0.170889,0.578911,googlevideo,193,6.433333,1.0000,False,manual_box,
