filename,class_id,class_name,has_enemy,x_center,y_center,width,height,video_id,frame_idx,timestamp,confidence,auto_labeled,bbox_source,aug_type
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000128.png,1,player,1,0.426438,0.715415,0.159505,0.569169,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],128,4.266666,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000129.png,1,player,1,0.416242,0.700508,0.156591,0.598984,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],129,4.300000,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000130.png,1,player,1,0.422068,0.702744,0.160961,0.594512,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],130,4.333333,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000131.png,1,player,1,0.430444,0.689327,0.221413,0.621346,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],131,4.366666,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000275.png,1,player,1,0.396213,0.664881,0.201020,0.658918,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],275,9.166666,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000275.png,0,enemy,1,0.568827,0.289208,0.113620,0.420396,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],275,9.166666,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000276.png,1,player,1,0.410779,0.660257,0.166060,0.679486,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],276,9.200000,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000276.png,0,enemy,1,0.553897,0.321260,0.117261,0.436794,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],276,9.200000,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000285.png,1,player,1,0.394392,0.698423,0.136198,0.591833,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],285,9.500000,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000285.png,0,enemy,1,0.515295,0.609723,0.142025,0.444248,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],285,9.500000,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000351.png,1,player,1,0.390750,0.716161,0.211945,0.567678,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],351,11.700000,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000351.png,0,enemy,1,0.617626,0.655191,0.154406,0.496424,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],351,11.700000,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000352.png,1,player,1,0.382010,0.716161,0.249818,0.567678,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],352,11.733333,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000352.png,0,enemy,1,0.579388,0.659663,0.153678,0.526240,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],352,11.733333,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000357.png,1,player,1,0.402768,0.694696,0.136926,0.599287,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],357,11.900000,1.0000,False,manual_box,
Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og]_000357.png,0,enemy,1,0.488711,0.698423,0.099053,0.550092,Diamonds_Season_2_Fortnite_Montage [mdioR_zJ3og],357,11.900000,1.0000,False,manual_box,
