filename,x_norm,y_norm
frame_0.png,0.3912045478820801,0.5051829020182291
frame_0_flip.png,0.60879545211792,0.5051829020182291
frame_1.png,0.4930918216705322,0.6039800008138021
frame_1_flip.png,0.5069081783294678,0.6039800008138021
frame_2.png,0.5107902526855469,0.5550783793131511
frame_2_flip.png,0.4892097473144531,0.5550783793131511
frame_3.png,0.7630473136901855,0.45325660705566406
frame_3_flip.png,0.23695268630981448,0.45325660705566406
frame_4.png,0.526971960067749,0.4364214579264323
frame_4_flip.png,0.47302803993225095,0.4364214579264323
frame_5.png,0.5294164657592774,0.43565283881293404
frame_5_flip.png,0.47058353424072263,0.43565283881293404
frame_6.png,0.5074162960052491,0.45607456631130644
frame_6_flip.png,0.49258370399475093,0.45607456631130644
frame_7.png,0.6753584861755371,0.36853900485568575
frame_7_flip.png,0.32464151382446294,0.36853900485568575
frame_8.png,0.4970759391784668,0.5556664360894097
frame_8_flip.png,0.5029240608215332,0.5556664360894097
frame_9.png,0.48406171798706055,0.5710545010036893
frame_9_flip.png,0.5159382820129395,0.5710545010036893
frame_10.png,0.49110937118530273,0.5802739461263021
frame_10_flip.png,0.5088906288146973,0.5802739461263021
frame_11.png,0.4952375411987305,0.5497158898247613
frame_11_flip.png,0.5047624588012696,0.5497158898247613
frame_12.png,0.5097559928894043,0.5612814161512587
frame_12_flip.png,0.4902440071105957,0.5612814161512587
frame_13.png,0.5273045539855957,0.6643507639567058
frame_13_flip.png,0.4726954460144043,0.6643507639567058
frame_14.png,0.5485788345336914,0.49836095174153644
frame_14_flip.png,0.4514211654663086,0.49836095174153644
frame_15.png,0.5808624267578125,0.546589830186632
frame_15_flip.png,0.4191375732421875,0.546589830186632
frame_16.png,0.5397919654846192,0.5181734297010634
frame_16_flip.png,0.46020803451538084,0.5181734297010634
frame_17.png,0.40208864212036133,0.3880872090657552
frame_17_flip.png,0.5979113578796387,0.3880872090657552
frame_18.png,0.4237218856811523,0.2747402826944987
frame_18_flip.png,0.5762781143188477,0.2747402826944987
frame_19.png,0.3643163204193115,0.673903316921658
frame_19_flip.png,0.6356836795806885,0.673903316921658
frame_20.png,0.6787881851196289,0.264914788140191
frame_20_flip.png,0.3212118148803711,0.264914788140191
frame_21.png,0.5533085823059082,0.38715506659613713
frame_21_flip.png,0.4466914176940918,0.38715506659613713
frame_22.png,0.508406400680542,0.4771897210015191
frame_22_flip.png,0.491593599319458,0.4771897210015191
frame_23.png,0.4925392150878906,0.5333912319607205
frame_23_flip.png,0.5074607849121093,0.5333912319607205
frame_24.png,0.5005637168884277,0.5186319986979167
frame_24_flip.png,0.4994362831115723,0.5186319986979167
frame_25.png,0.6054099082946778,0.5850938585069444
frame_25_flip.png,0.3945900917053222,0.5850938585069444
frame_26.png,0.5847724914550781,0.5499766031901042
frame_26_flip.png,0.41522750854492185,0.5499766031901042
frame_27.png,0.3960693836212158,0.3501262664794922
frame_27_flip.png,0.6039306163787842,0.3501262664794922
frame_28.png,0.3086031436920166,0.324603271484375
frame_28_flip.png,0.6913968563079834,0.324603271484375
frame_29.png,0.5408591270446778,0.6803553263346355
frame_29_flip.png,0.45914087295532224,0.6803553263346355
frame_30.png,0.5168598175048829,0.6340691460503473
frame_30_flip.png,0.48314018249511714,0.6340691460503473
frame_31.png,0.5070794105529786,0.6393919203016493
frame_31_flip.png,0.49292058944702144,0.6393919203016493
frame_32.png,0.49378528594970705,0.658581288655599
frame_32_flip.png,0.506214714050293,0.658581288655599
frame_33.png,0.5656134605407714,0.669020250108507
frame_33_flip.png,0.43438653945922856,0.669020250108507
frame_34.png,0.5916097640991211,0.5531706915961372
frame_34_flip.png,0.40839023590087886,0.5531706915961372
frame_35.png,0.503962516784668,0.6567176394992404
frame_35_flip.png,0.49603748321533203,0.6567176394992404
frame_36.png,0.445175313949585,0.5747770097520616
frame_36_flip.png,0.554824686050415,0.5747770097520616
frame_37.png,0.4269861221313477,0.43439822726779515
frame_37_flip.png,0.5730138778686523,0.43439822726779515
frame_38.png,0.42769861221313477,0.470564693874783
frame_38_flip.png,0.5723013877868652,0.470564693874783
frame_39.png,0.47161087989807127,0.6298589070638021
frame_39_flip.png,0.5283891201019287,0.6298589070638021
frame_40.png,0.4992958068847656,0.6431079864501953
frame_40_flip.png,0.5007041931152344,0.6431079864501953
frame_41.png,0.4871495246887207,0.6832406785753038
frame_41_flip.png,0.5128504753112793,0.6832406785753038
frame_42.png,0.5284978866577148,0.6597533755832248
frame_42_flip.png,0.4715021133422852,0.6597533755832248
frame_43.png,0.49153881072998046,0.5403520372178819
frame_43_flip.png,0.5084611892700195,0.5403520372178819
frame_44.png,0.21045174598693847,0.39801563686794705
frame_44_flip.png,0.7895482540130615,0.39801563686794705
frame_45.png,0.3744995594024658,0.27100503709581164
frame_45_flip.png,0.6255004405975342,0.27100503709581164
frame_46.png,0.4567122459411621,0.35545527140299477
frame_46_flip.png,0.5432877540588379,0.35545527140299477
frame_47.png,0.5756646156311035,0.5228946685791016
frame_47_flip.png,0.4243353843688965,0.5228946685791016
frame_48.png,0.6026922702789307,0.5565045674641927
frame_48_flip.png,0.3973077297210693,0.5565045674641927
frame_49.png,0.5836796760559082,0.6015056610107422
frame_49_flip.png,0.4163203239440918,0.6015056610107422
frame_50.png,0.5448858261108398,0.5378025902642144
frame_50_flip.png,0.4551141738891602,0.5378025902642144
frame_51.png,0.5681351661682129,0.4980948978000217
frame_51_flip.png,0.4318648338317871,0.4980948978000217
frame_52.png,0.5497007369995117,0.5753913031684028
frame_52_flip.png,0.4502992630004883,0.5753913031684028
frame_53.png,0.5158439159393311,0.6685337914360894
frame_53_flip.png,0.4841560840606689,0.6685337914360894
frame_54.png,0.350954008102417,0.4718793233235677
frame_54_flip.png,0.649045991897583,0.4718793233235677
frame_55.png,0.29810845851898193,0.549417241414388
frame_55_flip.png,0.7018915414810181,0.549417241414388
frame_56.png,0.46597871780395506,0.40336583455403646
frame_56_flip.png,0.5340212821960449,0.40336583455403646
frame_57.png,0.42405314445495607,0.43431345621744794
frame_57_flip.png,0.575946855545044,0.43431345621744794
frame_58.png,0.43572144508361815,0.4690133836534288
frame_58_flip.png,0.5642785549163818,0.4690133836534288
frame_59.png,0.4482097625732422,0.5239781273735894
frame_59_flip.png,0.5517902374267578,0.5239781273735894
frame_60.png,0.49195184707641604,0.5901039547390408
frame_60_flip.png,0.508048152923584,0.5901039547390408
frame_61.png,0.5123396396636963,0.6407085842556424
frame_61_flip.png,0.48766036033630367,0.6407085842556424
frame_62.png,0.49752016067504884,0.6186341603597005
frame_62_flip.png,0.5024798393249512,0.6186341603597005
frame_63.png,0.4951831817626953,0.32273440890842015
frame_63_flip.png,0.5048168182373047,0.32273440890842015
frame_64.png,0.4859903812408447,0.532491472032335
frame_64_flip.png,0.5140096187591553,0.532491472032335
frame_65.png,0.6910532951354981,0.25786493089463974
frame_65_flip.png,0.30894670486450193,0.25786493089463974
frame_66.png,0.4653529167175293,0.2923131942749023
frame_66_flip.png,0.5346470832824707,0.2923131942749023
frame_67.png,0.45632734298706057,0.37036162482367624
frame_67_flip.png,0.5436726570129394,0.37036162482367624
frame_68.png,0.5027605533599854,0.5117857191297743
frame_68_flip.png,0.4972394466400146,0.5117857191297743
frame_69.png,0.8772475242614746,0.1144847657945421
frame_69_flip.png,0.12275247573852544,0.1144847657945421
frame_70.png,0.386136794090271,0.6306232028537326
frame_70_flip.png,0.613863205909729,0.6306232028537326
frame_71.png,0.539164924621582,0.483838144938151
frame_71_flip.png,0.46083507537841795,0.483838144938151
frame_72.png,0.44082441329956057,0.4708145989312066
frame_72_flip.png,0.5591755867004394,0.4708145989312066
frame_73.png,0.3669931888580322,0.17924766540527343
frame_73_flip.png,0.6330068111419678,0.17924766540527343
frame_74.png,0.6405440330505371,0.14062536027696398
frame_74_flip.png,0.3594559669494629,0.14062536027696398
frame_75.png,0.41073155403137207,0.6149667527940538
frame_75_flip.png,0.5892684459686279,0.6149667527940538
frame_76.png,0.6170933723449707,0.4240696377224392
frame_76_flip.png,0.38290662765502925,0.4240696377224392
frame_77.png,0.5781380653381347,0.5692079332139757
frame_77_flip.png,0.4218619346618653,0.5692079332139757
frame_78.png,0.5530190467834473,0.6191584693060981
frame_78_flip.png,0.44698095321655273,0.6191584693060981
frame_79.png,0.5578886032104492,0.6407200283474392
frame_79_flip.png,0.4421113967895508,0.6407200283474392
frame_80.png,0.8419359207153321,0.409981197781033
frame_80_flip.png,0.15806407928466792,0.409981197781033
frame_81.png,0.7870478630065918,0.4867267184787326
frame_81_flip.png,0.2129521369934082,0.4867267184787326
frame_82.png,0.640223503112793,0.6124955919053819
frame_82_flip.png,0.35977649688720703,0.6124955919053819
frame_83.png,0.5568516731262207,0.5751533932156033
frame_83_flip.png,0.44314832687377925,0.5751533932156033
frame_84.png,0.513857078552246,0.6073880513509115
frame_84_flip.png,0.48614292144775395,0.6073880513509115
frame_85.png,0.4654359817504883,0.5873380449083117
frame_85_flip.png,0.5345640182495117,0.5873380449083117
frame_86.png,0.44734992980957033,0.5622461954752604
frame_86_flip.png,0.5526500701904297,0.5622461954752604
frame_87.png,0.571194839477539,0.5763517591688369
frame_87_flip.png,0.428805160522461,0.5763517591688369
frame_88.png,0.6328930854797363,0.623364512125651
frame_88_flip.png,0.36710691452026367,0.623364512125651
frame_89.png,0.6000669002532959,0.36853472391764325
frame_89_flip.png,0.3999330997467041,0.36853472391764325
frame_90.png,0.5194936275482178,0.4967791239420573
frame_90_flip.png,0.4805063724517822,0.4967791239420573
frame_91.png,0.5395958900451661,0.4788594987657335
frame_91_flip.png,0.46040410995483394,0.4788594987657335
frame_92.png,0.683346939086914,0.32581973605685766
frame_92_flip.png,0.316653060913086,0.32581973605685766
frame_93.png,0.698574447631836,0.3479059855143229
frame_93_flip.png,0.30142555236816404,0.3479059855143229
frame_94.png,0.6010656833648682,0.45708219740125866
frame_94_flip.png,0.3989343166351318,0.45708219740125866
frame_95.png,0.5233068466186523,0.6484236399332682
frame_95_flip.png,0.47669315338134766,0.6484236399332682
frame_96.png,0.5392039299011231,0.5831406487358941
frame_96_flip.png,0.4607960700988769,0.5831406487358941
frame_97.png,0.35532069206237793,0.47055625915527344
frame_97_flip.png,0.6446793079376221,0.47055625915527344
frame_98.png,0.5238461971282959,0.5780724843343099
frame_98_flip.png,0.47615380287170406,0.5780724843343099
frame_99.png,0.5282864570617676,0.6179620530870226
frame_99_flip.png,0.4717135429382324,0.6179620530870226
frame_100.png,0.49805374145507814,0.644504631890191
frame_100_flip.png,0.5019462585449219,0.644504631890191
frame_101.png,0.46929354667663575,0.6574233584933811
frame_101_flip.png,0.5307064533233643,0.6574233584933811
frame_102.png,0.505585765838623,0.6706473880343967
frame_102_flip.png,0.494414234161377,0.6706473880343967
frame_103.png,0.5212332725524902,0.6853828430175781
frame_103_flip.png,0.4787667274475098,0.6853828430175781
frame_104.png,0.9174545288085938,0.17023069593641493
frame_104_flip.png,0.0825454711914062,0.17023069593641493
frame_105.png,0.5216823577880859,0.5664081573486328
frame_105_flip.png,0.4783176422119141,0.5664081573486328
frame_106.png,0.5981215000152588,0.6836629231770833
frame_106_flip.png,0.40187849998474123,0.6836629231770833
frame_107.png,0.6183007240295411,0.6045002831353081
frame_107_flip.png,0.38169927597045894,0.6045002831353081
frame_108.png,0.6210532665252686,0.6073811425103082
frame_108_flip.png,0.3789467334747314,0.6073811425103082
frame_109.png,0.6211814403533935,0.6072174919976129
frame_109_flip.png,0.3788185596466065,0.6072174919976129
frame_110.png,0.6208621501922608,0.607629860772027
frame_110_flip.png,0.37913784980773924,0.607629860772027
frame_111.png,0.6339423179626464,0.6125851525200738
frame_111_flip.png,0.36605768203735356,0.6125851525200738
frame_112.png,0.48569340705871583,0.4938919491238064
frame_112_flip.png,0.5143065929412842,0.4938919491238064
frame_113.png,0.4823436260223389,0.5752125210232205
frame_113_flip.png,0.5176563739776612,0.5752125210232205
frame_114.png,0.5808683395385742,0.6925019158257378
frame_114_flip.png,0.4191316604614258,0.6925019158257378
frame_115.png,0.43958077430725095,0.17891896565755208
frame_115_flip.png,0.560419225692749,0.17891896565755208
frame_116.png,0.5066803932189942,0.26306016710069446
frame_116_flip.png,0.49331960678100584,0.26306016710069446
frame_117.png,0.5159729957580567,0.2554213841756185
frame_117_flip.png,0.48402700424194334,0.2554213841756185
frame_118.png,0.5239850997924804,0.3954791598849826
frame_118_flip.png,0.4760149002075196,0.3954791598849826
frame_119.png,0.5149555683135987,0.47956949869791665
frame_119_flip.png,0.4850444316864013,0.47956949869791665
frame_120.png,0.30986437797546384,0.40979181925455727
frame_120_flip.png,0.6901356220245362,0.40979181925455727
frame_121.png,0.46262006759643554,0.4692405700683594
frame_121_flip.png,0.5373799324035644,0.4692405700683594
frame_122.png,0.49118967056274415,0.4764070722791884
frame_122_flip.png,0.5088103294372559,0.4764070722791884
frame_123.png,0.5116898059844971,0.6277532789442274
frame_123_flip.png,0.4883101940155029,0.6277532789442274
frame_124.png,0.4734395980834961,0.6957643296983507
frame_124_flip.png,0.5265604019165039,0.6957643296983507
frame_125.png,0.49878692626953125,0.5252412584092881
frame_125_flip.png,0.5012130737304688,0.5252412584092881
frame_126.png,0.5088241100311279,0.5411057366265191
frame_126_flip.png,0.49117588996887207,0.5411057366265191
frame_127.png,0.5092759132385254,0.5693667941623264
frame_127_flip.png,0.4907240867614746,0.5693667941623264
frame_128.png,0.7025094032287598,0.5936190287272135
frame_128_flip.png,0.29749059677124023,0.5936190287272135
frame_129.png,0.7137533187866211,0.5640111287434896
frame_129_flip.png,0.28624668121337893,0.5640111287434896
frame_130.png,0.19293293952941895,0.5794590420193142
frame_130_flip.png,0.8070670604705811,0.5794590420193142
frame_131.png,0.5570097923278808,0.5464527553982205
frame_131_flip.png,0.44299020767211916,0.5464527553982205
frame_132.png,0.7847569465637207,0.40334531995985246
frame_132_flip.png,0.21524305343627925,0.40334531995985246
frame_133.png,0.3567965507507324,0.6883539835611979
frame_133_flip.png,0.6432034492492675,0.6883539835611979
frame_134.png,0.41402769088745117,0.41455162896050346
frame_134_flip.png,0.5859723091125488,0.41455162896050346
frame_135.png,0.5245418548583984,0.5305697123209635
frame_135_flip.png,0.47545814514160156,0.5305697123209635
frame_136.png,0.7380200386047363,0.618479495578342
frame_136_flip.png,0.2619799613952637,0.618479495578342
frame_137.png,0.7267250537872314,0.55388429429796
frame_137_flip.png,0.2732749462127686,0.55388429429796
